[2026-05-24 00:01:01,400] DEBUG   ecualizer.registro: GET RegistroArtistaView
[2026-05-24 00:05:53,617] INFO    ecualizer.registro: Persona OK · id=23 correo=thelumineers@gmail.com
[2026-05-24 00:05:53,617] INFO    ecualizer.registro: Guardando Artista asociado...
[2026-05-24 00:05:53,627] INFO    ecualizer.registro: Artista OK · nombre=The Lumineers
[2026-05-24 00:05:53,629] INFO    ecualizer.registro: Registro artista COMPLETADO id=23
[2026-05-24 00:07:00,400] INFO    ecualizer.auth: ADMIN LOGIN form válido
[2026-05-24 00:07:32,198] INFO    ecualizer.auth: LOGIN form válido
[2026-05-24 00:07:32,205] INFO    ecualizer.auth: LOGIN persona=thelumineers@gmail.com tipo=artista
[2026-05-24 00:13:37,162] INFO    ecualizer.auth: LOGIN form válido
[2026-05-24 00:13:37,197] INFO    ecualizer.auth: LOGIN persona=mario.lp@gmail.com tipo=oyente
[2026-05-24 00:33:32,010] INFO    ecualizer.auth: ADMIN LOGIN form válido
[2026-05-24 00:35:30,125] INFO    ecualizer.auth: LOGIN form válido
[2026-05-24 00:35:30,130] INFO    ecualizer.auth: LOGIN persona=mario.lp@gmail.com tipo=oyente
[2026-05-24 00:42:18,370] INFO    ecualizer.auth: LOGIN form válido
[2026-05-24 00:42:18,379] INFO    ecualizer.auth: LOGIN persona=duki@ecualizer.com tipo=artista
[2026-05-24 00:43:33,250] INFO    ecualizer.auth: ADMIN LOGIN form válido
[2026-05-24 00:47:52,591] INFO    ecualizer.auth: LOGIN form válido
[2026-05-24 00:47:52,596] INFO    ecualizer.auth: LOGIN persona=mario.lp@gmail.com tipo=oyente
[2026-05-24 00:49:42,423] INFO    ecualizer.auth: LOGIN form válido
[2026-05-24 00:49:42,432] INFO    ecualizer.auth: LOGIN persona=duki@ecualizer.com tipo=artista
[2026-05-24 00:50:27,883] INFO    ecualizer.auth: ADMIN LOGIN form válido
[2026-05-24 09:08:08,460] INFO    ecualizer.auth: ADMIN LOGIN form válido
[2026-05-24 09:08:48,404] INFO    ecualizer.auth: LOGIN form válido
[2026-05-24 09:08:48,412] INFO    ecualizer.auth: LOGIN persona=duki@ecualizer.com tipo=artista
[2026-05-24 09:09:24,534] WARNING ecualizer.auth: LOGIN inválido · errors={"__all__": [{"message": "Correo o contrase\u00f1a incorrectos.", "code": ""}]}
[2026-05-24 09:09:31,341] INFO    ecualizer.auth: LOGIN form válido
[2026-05-24 09:09:31,344] INFO    ecualizer.auth: LOGIN persona=mario.lp@gmail.com tipo=oyente
[2026-05-24 21:03:02,709] INFO    ecualizer.auth: ADMIN LOGIN form válido
[2026-05-24 21:56:26,222] INFO    ecualizer.auth: ADMIN LOGIN form válido
[2026-05-24 22:07:45,566] INFO    ecualizer.auth: LOGIN form válido
[2026-05-24 22:07:45,569] INFO    ecualizer.auth: LOGIN persona=mario.lp@gmail.com tipo=oyente
[2026-05-24 22:08:04,213] INFO    ecualizer.auth: LOGIN form válido
[2026-05-24 22:08:04,216] INFO    ecualizer.auth: LOGIN persona=duki@ecualizer.com tipo=artista
[2026-05-24 23:27:53,347] INFO    ecualizer.auth: ADMIN LOGIN form válido
[2026-05-25 08:59:33,720] INFO    ecualizer.auth: ADMIN LOGIN form válido
[2026-05-25 08:59:50,023] ERROR   ecualizer.analitica: Analitica SP error · EXEC Usuario.sp_ReporteUsuariosActivos @tipoCuenta=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Usuario.sp_ReporteUsuariosActivos'. (2812) (SQLExecDirectW)")
[2026-05-25 09:00:23,430] ERROR   ecualizer.analitica: Analitica SP error · EXEC Analitica.sp_RankingGlobalCanciones @periodo=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Analitica.sp_RankingGlobalCanciones'. (2812) (SQLExecDirectW)")
[2026-05-25 09:00:29,113] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ReporteIngresosMensuales @anio=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ReporteIngresosMensuales'. (2812) (SQLExecDirectW)")
[2026-05-25 09:00:30,727] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ConsolidadoPagosArtistas @fechaInicio=%s, @fechaFin=%s, @valorPorReproduccion=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ConsolidadoPagosArtistas'. (2812) (SQLExecDirectW)")
[2026-05-25 09:00:38,600] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ConsolidadoPagosArtistas @fechaInicio=%s, @fechaFin=%s, @valorPorReproduccion=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ConsolidadoPagosArtistas'. (2812) (SQLExecDirectW)")
[2026-05-25 09:00:45,417] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ConsolidadoPagosArtistas @fechaInicio=%s, @fechaFin=%s, @valorPorReproduccion=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ConsolidadoPagosArtistas'. (2812) (SQLExecDirectW)")
[2026-05-25 09:00:56,694] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ReporteIngresosMensuales @anio=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ReporteIngresosMensuales'. (2812) (SQLExecDirectW)")
[2026-05-25 09:03:59,310] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ReporteIngresosMensuales @anio=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ReporteIngresosMensuales'. (2812) (SQLExecDirectW)")
[2026-05-25 09:06:31,524] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ReporteIngresosMensuales @anio=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ReporteIngresosMensuales'. (2812) (SQLExecDirectW)")
[2026-05-25 09:06:46,168] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ReporteIngresosMensuales @anio=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ReporteIngresosMensuales'. (2812) (SQLExecDirectW)")
[2026-05-25 09:06:51,663] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ConsolidadoPagosArtistas @fechaInicio=%s, @fechaFin=%s, @valorPorReproduccion=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ConsolidadoPagosArtistas'. (2812) (SQLExecDirectW)")
[2026-05-25 09:07:00,980] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ReporteIngresosMensuales @anio=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ReporteIngresosMensuales'. (2812) (SQLExecDirectW)")
[2026-05-25 09:09:28,948] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ConsolidadoPagosArtistas @fechaInicio=%s, @fechaFin=%s, @valorPorReproduccion=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ConsolidadoPagosArtistas'. (2812) (SQLExecDirectW)")
[2026-05-25 09:10:00,428] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ConsolidadoPagosArtistas @fechaInicio=%s, @fechaFin=%s, @valorPorReproduccion=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ConsolidadoPagosArtistas'. (2812) (SQLExecDirectW)")
[2026-05-25 09:10:18,592] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ConsolidadoPagosArtistas @fechaInicio=%s, @fechaFin=%s, @valorPorReproduccion=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ConsolidadoPagosArtistas'. (2812) (SQLExecDirectW)")
[2026-05-25 09:14:49,645] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ConsolidadoPagosArtistas @fechaInicio=%s, @fechaFin=%s, @valorPorReproduccion=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ConsolidadoPagosArtistas'. (2812) (SQLExecDirectW)")
[2026-05-25 09:15:08,521] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ConsolidadoPagosArtistas @fechaInicio=%s, @fechaFin=%s, @valorPorReproduccion=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ConsolidadoPagosArtistas'. (2812) (SQLExecDirectW)")
[2026-05-25 09:15:50,444] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ConsolidadoPagosArtistas @fechaInicio=%s, @fechaFin=%s, @valorPorReproduccion=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ConsolidadoPagosArtistas'. (2812) (SQLExecDirectW)")
[2026-05-25 09:16:27,428] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ConsolidadoPagosArtistas @fechaInicio=%s, @fechaFin=%s, @valorPorReproduccion=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ConsolidadoPagosArtistas'. (2812) (SQLExecDirectW)")
[2026-05-25 09:16:30,951] ERROR   ecualizer.analitica: Analitica SP error · EXEC Usuario.sp_ReporteUsuariosActivos @tipoCuenta=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Usuario.sp_ReporteUsuariosActivos'. (2812) (SQLExecDirectW)")
[2026-05-25 09:17:13,050] ERROR   ecualizer.analitica: Cierre facturación falló: ('42000', '[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Ya existen registros de regalía para el período 4/2026. El cierre no puede ejecutarse dos veces. (50000) (SQLExecDirectW)')
[2026-05-25 09:17:13,085] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ConsolidadoPagosArtistas @fechaInicio=%s, @fechaFin=%s, @valorPorReproduccion=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ConsolidadoPagosArtistas'. (2812) (SQLExecDirectW)")
[2026-05-25 09:19:19,730] ERROR   ecualizer.analitica: Analitica SP error · EXEC Usuario.sp_ReporteUsuariosActivos @tipoCuenta=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Usuario.sp_ReporteUsuariosActivos'. (2812) (SQLExecDirectW)")
[2026-05-25 09:19:27,343] ERROR   ecualizer.analitica: Analitica SP error · EXEC Analitica.sp_RankingGlobalCanciones @periodo=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Analitica.sp_RankingGlobalCanciones'. (2812) (SQLExecDirectW)")
[2026-05-25 09:19:36,094] ERROR   ecualizer.analitica: Analitica SP error · EXEC Analitica.sp_RankingGlobalCanciones @periodo=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Analitica.sp_RankingGlobalCanciones'. (2812) (SQLExecDirectW)")
[2026-05-25 09:19:40,208] ERROR   ecualizer.analitica: Analitica SP error · EXEC Analitica.sp_RankingGlobalCanciones @periodo=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Analitica.sp_RankingGlobalCanciones'. (2812) (SQLExecDirectW)")
[2026-05-25 09:19:41,452] ERROR   ecualizer.analitica: Analitica SP error · EXEC Analitica.sp_RankingGlobalCanciones @periodo=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Analitica.sp_RankingGlobalCanciones'. (2812) (SQLExecDirectW)")
[2026-05-25 09:19:59,330] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ReporteIngresosMensuales @anio=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ReporteIngresosMensuales'. (2812) (SQLExecDirectW)")
[2026-05-25 09:20:06,518] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ReporteIngresosMensuales @anio=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ReporteIngresosMensuales'. (2812) (SQLExecDirectW)")
[2026-05-25 09:20:08,255] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ReporteIngresosMensuales @anio=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ReporteIngresosMensuales'. (2812) (SQLExecDirectW)")
[2026-05-25 09:20:09,291] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ReporteIngresosMensuales @anio=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ReporteIngresosMensuales'. (2812) (SQLExecDirectW)")
[2026-05-25 09:20:15,117] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ReporteIngresosMensuales @anio=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ReporteIngresosMensuales'. (2812) (SQLExecDirectW)")
[2026-05-25 09:20:17,338] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ConsolidadoPagosArtistas @fechaInicio=%s, @fechaFin=%s, @valorPorReproduccion=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ConsolidadoPagosArtistas'. (2812) (SQLExecDirectW)")
[2026-05-25 09:20:26,243] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ConsolidadoPagosArtistas @fechaInicio=%s, @fechaFin=%s, @valorPorReproduccion=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ConsolidadoPagosArtistas'. (2812) (SQLExecDirectW)")
[2026-05-25 09:21:25,460] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ConsolidadoPagosArtistas @fechaInicio=%s, @fechaFin=%s, @valorPorReproduccion=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ConsolidadoPagosArtistas'. (2812) (SQLExecDirectW)")
[2026-05-25 09:21:30,100] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ConsolidadoPagosArtistas @fechaInicio=%s, @fechaFin=%s, @valorPorReproduccion=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ConsolidadoPagosArtistas'. (2812) (SQLExecDirectW)")
[2026-05-25 09:21:45,212] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ReporteIngresosMensuales @anio=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ReporteIngresosMensuales'. (2812) (SQLExecDirectW)")
[2026-05-25 09:23:25,635] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ReporteIngresosMensuales @anio=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ReporteIngresosMensuales'. (2812) (SQLExecDirectW)")
[2026-05-25 09:24:14,396] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ReporteIngresosMensuales @anio=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ReporteIngresosMensuales'. (2812) (SQLExecDirectW)")
[2026-05-25 09:24:37,317] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ConsolidadoPagosArtistas @fechaInicio=%s, @fechaFin=%s, @valorPorReproduccion=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ConsolidadoPagosArtistas'. (2812) (SQLExecDirectW)")
[2026-05-25 09:24:50,460] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ConsolidadoPagosArtistas @fechaInicio=%s, @fechaFin=%s, @valorPorReproduccion=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ConsolidadoPagosArtistas'. (2812) (SQLExecDirectW)")
[2026-05-25 09:24:55,022] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ConsolidadoPagosArtistas @fechaInicio=%s, @fechaFin=%s, @valorPorReproduccion=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ConsolidadoPagosArtistas'. (2812) (SQLExecDirectW)")
[2026-05-25 09:25:08,838] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ConsolidadoPagosArtistas @fechaInicio=%s, @fechaFin=%s, @valorPorReproduccion=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ConsolidadoPagosArtistas'. (2812) (SQLExecDirectW)")
[2026-05-25 09:26:12,502] ERROR   ecualizer.analitica: Cierre facturación falló: ('42000', '[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Ya existen registros de regalía para el período 4/2026. El cierre no puede ejecutarse dos veces. (50000) (SQLExecDirectW)')
[2026-05-25 09:26:31,007] ERROR   ecualizer.analitica: Cierre facturación falló: ('42000', '[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Ya existen registros de regalía para el período 4/2026. El cierre no puede ejecutarse dos veces. (50000) (SQLExecDirectW)')
[2026-05-25 09:28:02,227] ERROR   ecualizer.analitica: Cierre facturación falló: ('42000', '[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Ya existen registros de regalía para el período 4/2026. El cierre no puede ejecutarse dos veces. (50000) (SQLExecDirectW)')
[2026-05-25 09:30:50,541] ERROR   ecualizer.analitica: Cierre facturación falló: ('42000', '[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Ya existen registros de regalía para el período 4/2026. El cierre no puede ejecutarse dos veces. (50000) (SQLExecDirectW)')
[2026-05-25 09:31:56,315] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ReporteIngresosMensuales @anio=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ReporteIngresosMensuales'. (2812) (SQLExecDirectW)")
[2026-05-25 09:32:49,928] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ReporteIngresosMensuales @anio=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ReporteIngresosMensuales'. (2812) (SQLExecDirectW)")
[2026-05-25 09:32:59,078] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ReporteIngresosMensuales @anio=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ReporteIngresosMensuales'. (2812) (SQLExecDirectW)")
[2026-05-25 09:33:00,598] ERROR   ecualizer.analitica: Analitica SP error · EXEC Pagos.sp_ReporteIngresosMensuales @anio=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Pagos.sp_ReporteIngresosMensuales'. (2812) (SQLExecDirectW)")
[2026-05-25 09:33:12,042] ERROR   ecualizer.analitica: Analitica SP error · EXEC Analitica.sp_RankingGlobalCanciones @periodo=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Analitica.sp_RankingGlobalCanciones'. (2812) (SQLExecDirectW)")
[2026-05-25 09:36:35,540] ERROR   ecualizer.analitica: Cierre facturación falló: ('42000', '[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Ya existen registros de regalía para el período 4/2026. El cierre no puede ejecutarse dos veces. (50000) (SQLExecDirectW)')
[2026-05-25 09:43:59,884] ERROR   ecualizer.analitica: Analitica SP error · EXEC Analitica.sp_AdmCierreFacturacionInfo; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Analitica.sp_AdmCierreFacturacionInfo'. (2812) (SQLExecDirectW)")
[2026-05-25 09:44:01,522] ERROR   ecualizer.analitica: Analitica SP error · EXEC Analitica.sp_AdmCierreFacturacionInfo; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Analitica.sp_AdmCierreFacturacionInfo'. (2812) (SQLExecDirectW)")
[2026-05-25 09:46:19,448] INFO    ecualizer.auth: LOGIN form válido
[2026-05-25 09:46:19,456] INFO    ecualizer.auth: LOGIN persona=duki@ecualizer.com tipo=artista
[2026-05-25 09:47:48,701] INFO    ecualizer.auth: ADMIN LOGIN form válido
[2026-05-25 09:47:51,778] ERROR   ecualizer.analitica: Analitica SP error · EXEC Analitica.sp_AdmCierreFacturacionInfo; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Analitica.sp_AdmCierreFacturacionInfo'. (2812) (SQLExecDirectW)")
[2026-05-25 09:47:51,779] ERROR   ecualizer.analitica: Analitica SP error · EXEC Analitica.sp_AdmListarTasasPorPais; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Analitica.sp_AdmListarTasasPorPais'. (2812) (SQLExecDirectW)")
[2026-05-25 09:50:22,076] INFO    ecualizer.analitica: Cierre facturación mensual OK · filas=1
[2026-05-25 10:00:02,008] ERROR   ecualizer.analitica: Cierre facturación falló (5/2026): ('42000', '[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Procedure SP_CerrarFacturacionMensual has no parameters and arguments were supplied. (8146) (SQLExecDirectW)')
[2026-05-25 10:00:53,714] INFO    ecualizer.analitica: Cierre facturación 5/2026 OK · filas=1
[2026-05-25 10:01:09,061] INFO    ecualizer.analitica: Cierre facturación 4/2026 OK · filas=1
[2026-05-25 10:01:14,217] INFO    ecualizer.analitica: Cierre facturación 3/2026 OK · filas=1
[2026-05-25 10:01:44,990] INFO    ecualizer.analitica: Cierre facturación 5/2026 OK · filas=1
[2026-05-25 10:01:52,028] INFO    ecualizer.analitica: Cierre facturación 4/2026 OK · filas=1
[2026-05-25 10:06:42,291] INFO    ecualizer.auth: ADMIN LOGIN form válido
[2026-05-25 10:07:27,437] INFO    ecualizer.auth: LOGIN form válido
[2026-05-25 10:07:27,444] INFO    ecualizer.auth: LOGIN persona=duki@ecualizer.com tipo=artista
[2026-05-25 10:14:20,491] ERROR   ecualizer.analitica: Analitica SP error · EXEC Analitica.sp_OyentesMensualesCrecimiento @idArtista=%s, @mes=%s, @anio=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Analitica.sp_OyentesMensualesCrecimiento'. (2812) (SQLExecDirectW)")
[2026-05-25 10:14:20,493] ERROR   ecualizer.analitica: Analitica SP error · EXEC Analitica.sp_Top10CancionesArtista @idArtista=%s, @periodo=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Analitica.sp_Top10CancionesArtista'. (2812) (SQLExecDirectW)")
[2026-05-25 10:14:20,494] ERROR   ecualizer.analitica: Analitica SP error · EXEC Analitica.sp_DistribucionGeograficaArtista @idArtista=%s, @periodo=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Analitica.sp_DistribucionGeograficaArtista'. (2812) (SQLExecDirectW)")
[2026-05-25 10:14:20,497] ERROR   ecualizer.analitica: Analitica SP error · EXEC Analitica.sp_ReporteReproduccionesPorCancion @idArtista=%s, @idAlbum=%s, @periodo=%s; · ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Could not find stored procedure 'Analitica.sp_ReporteReproduccionesPorCancion'. (2812) (SQLExecDirectW)")
